id,is_iceberg
c781c439,0.74747633934021
47a1a25e,0.6482552289962769
80ea0713,0.9757092595100403
a9d001bc,0.8669952154159546
f94d098a,0.9969574809074402
3e230e0e,0.997747540473938
24afa485,0.5008872151374817
bc37db7f,0.9350845217704773
83f99e4d,0.012813398614525795
1a8d86f7,0.23597221076488495
38136419,0.8838822841644287
d393e637,0.9990384578704834
36902570,0.9920794367790222
327f7b25,0.7402715682983398
3f8543c6,0.9992953538894653
a0d42a70,0.49273431301116943
e07ba430,0.513735294342041
c6e53803,0.997368335723877
fec4dad8,0.8431292772293091
933fc5ba,0.9885610342025757
c27eda4e,0.9943938851356506
9b94d2c2,0.008875695057213306
a2dbdb31,0.9973208904266357
816258dd,0.5300111174583435
81f11218,0.9789541959762573
c4bd9d04,0.79632568359375
c6ce9bf9,0.9976898431777954
a7b3cc29,0.6162625551223755
527870bf,0.5502848029136658
9af26068,0.9937235713005066
0b591e70,0.8641254901885986
2b1e57c5,0.4444468319416046
194db786,0.5629300475120544
e09ba644,0.999190628528595
fa2ed3e5,0.9957914352416992
1ba92726,0.9999361038208008
8c8f45b4,0.00969566311687231
f8889f44,0.5004289150238037
598e255b,0.7540582418441772
45f1aa7a,0.9934616088867188
022956a3,0.5012202262878418
d406064d,0.9987322688102722
76617947,0.002070511458441615
d0e5dccb,0.9680867195129395
33271da6,0.5047906637191772
0840e2b1,0.16136176884174347
521a9f4d,0.8486208915710449
7286b1dc,0.9614241123199463
5b6acc2d,0.9972625970840454
e034cd34,0.023111995309591293
46577660,0.9996670484542847
bb4d6f24,0.9999676942825317
bfc7a3f2,0.9997826814651489
abc66be8,0.04961390048265457
3627189f,0.9974057674407959
e49a77f6,0.8647695779800415
a209d7ee,0.9999164938926697
dee69cf6,0.7006316184997559
9a6261a0,0.9737699031829834
a8e444c6,0.48100218176841736
a6a66a28,0.9981632232666016
db7022ff,0.0074288565665483475
0dfb45d9,0.9995014667510986
81c983aa,0.012219578959047794
a98fb5e1,0.9974944591522217
99e004d7,0.01736266165971756
d16e5fbb,0.26545268297195435
3c352f9e,0.9181060791015625
12202699,0.5302836298942566
86af0236,0.38329294323921204
f3703e6f,0.6964576840400696
4a71dc34,0.999575138092041
321edcdc,0.9897210597991943
e365a657,0.012463994324207306
45755c9c,0.4849448800086975
873b0829,0.9592951536178589
72ccd009,0.8464747071266174
205243d9,0.8274961709976196
d9202f36,0.9991806745529175
9d0c30b0,0.20482118427753448
56644ace,0.004130765795707703
c63f527f,0.9955612421035767
bb84b9bd,0.9962685704231262
6f68caf0,0.6664109230041504
8492119b,0.9374295473098755
71bde48d,0.9857556819915771
d2d6e2ba,0.39466023445129395
6f4b309c,0.9999727606773376
b3cc5ba3,0.9992725849151611
fee39547,0.7302286624908447
4893137a,0.9302917718887329
e283c4c4,0.7695380449295044
25bac62b,0.8651530742645264
8fd88dd6,0.002010046737268567
b48c104e,0.9981662034988403
221d500b,0.999876856803894
8f0de087,0.9829046726226807
32342e03,0.09060326218605042
a8da99d8,0.015327435918152332
93203755,0.9968550205230713
d3c88528,0.9848318099975586
0d7a17b3,0.9485118985176086
bd72f5ec,0.9992693662643433
e953c0fd,0.997738242149353
e730b6c6,0.9925026893615723
c086033a,0.059730447828769684
a521d303,0.0016125156544148922
b023957a,0.9995285272598267
3e0f04e8,0.604045569896698
60647cba,0.08718892931938171
2f5c43a8,0.3916272521018982
b54ba69b,0.9999879598617554
eac962ff,0.9415252208709717
7e2a3763,0.02490435726940632
9362d863,0.2291194647550583
8f1b833c,0.741039514541626
79727ff5,0.1135699674487114
62614c75,0.7256700992584229
75a03adf,0.8021552562713623
cf138392,0.9998691082000732
bf467a96,0.6673725247383118
c8b34651,0.9170987606048584
105a5c54,0.29339784383773804
bf6de75c,0.9999875426292419
060702c8,0.9997143745422363
921bad2c,0.7708878517150879
e0d17eb0,0.9685856103897095
9a3825c9,0.9972081780433655
8eda717f,0.005274979397654533
78906e0c,0.9990261793136597
c60100ad,0.9943183064460754
90a72a52,0.9999050498008728
d80e4ed4,0.47981780767440796
339cd0d2,0.6459271311759949
d99de899,0.5081762075424194
357e20d1,0.05925902724266052
a4d190da,0.9815335273742676
bd226217,0.004771092906594276
476e2771,0.9987515807151794
4e483506,0.653090238571167
f70ea081,0.9965342283248901
4645e56f,0.9855135679244995
e6d05940,0.1897779107093811
f8b3c6af,0.8205548524856567
c89d6aad,0.8052009344100952
0cb57f6e,0.8050112724304199
86a4be46,0.30798211693763733
75e62d7e,5.944189979345538e-06
ebc36374,0.9980344176292419
0ebcb731,0.998656153678894
24d000c5,0.9721937775611877
f3c9a4f6,0.9502305388450623
1bc59730,0.006559539120644331
47ea0bff,0.9860368967056274
cdeccfdd,0.962763786315918
15e09a1d,0.9982088208198547
00652788,0.9826539754867554
23649c84,0.48352283239364624
91188a77,0.0178935918956995
eaca8580,0.9973545074462891
4ce9daeb,0.636618435382843
d4220673,0.720880389213562
b6a87aef,0.5052047371864319
8333ebed,0.999796986579895
950a3453,0.8150296211242676
7074f6c9,0.9998514652252197
98a02caf,0.14145392179489136
59c8d2b3,0.9988037347793579
d99d13bd,0.8691730499267578
de86f1cf,0.997829020023346
8f4b1985,0.9762373566627502
a7779b04,0.4838070571422577
2caeab11,0.9999257326126099
16aeea7c,0.9994127750396729
b9d19ab9,0.7860249280929565
29c5d2fd,0.9996491074562073
efcefa55,0.9896892309188843
099161c3,0.9986667633056641
12b49195,0.9803199768066406
96a1ce13,0.6034590601921082
67964b4f,1.6593121472396888e-06
b61c605c,0.8646443486213684
bcfc0f16,0.009249852038919926
bf0cb956,0.5887193083763123
12f6aa7d,0.4195293188095093
f36f3a0c,0.40449780225753784
83490492,0.3346731960773468
e3b62b60,0.09999674558639526
20b27d66,0.9993187189102173
25c3ce93,0.9425368309020996
67a2ff0b,0.9966997504234314
9b2d3c1a,0.9999123811721802
8ad51f7d,0.011322145350277424
14137b57,0.9956424832344055
9ea5aa79,0.9754791259765625
5ea1d2dd,0.9879286289215088
979c867e,0.7937479019165039
7ea1e1b6,0.8439372181892395
d65520ba,0.6941462755203247
765ad2e2,0.6824696660041809
d2957326,0.9981651306152344
24349e24,0.7996805906295776
fd8a2ae3,0.6263887882232666
b282d98e,0.5785524845123291
3eaa7a61,0.994426429271698
16533dd4,0.9993105530738831
4adb68d7,0.9975695610046387
565005b9,0.8192965984344482
51d86e0c,0.999871015548706
30635642,0.02192400023341179
d9480a60,0.45119693875312805
b2647128,0.998565673828125
20478c55,0.9984023571014404
caa0d105,0.12101677060127258
474f4534,0.11251649260520935
d51e3867,0.9583377838134766
e5d1bba7,0.9996840953826904
e7000b2a,0.9859904646873474
78f06b79,0.0035808091051876545
8a9f4bee,0.9633266925811768
3d716bbe,0.9991922974586487
6e1ddef1,0.9731408357620239
9826f39a,0.9999149441719055
3fdc82f7,0.9836230874061584
31f013c3,0.9879007935523987
97a9df6d,0.19574390351772308
10e65294,0.8915307521820068
0bdca1a5,0.814245343208313
374037fa,0.9975053071975708
1d1a0cec,0.9999457597732544
d415c5ad,0.999975323677063
ced1306d,0.7148765325546265
f43497f3,0.9986624717712402
ffd13a9e,0.9995839595794678
6f67148e,0.9857962131500244
be322b68,0.9227025508880615
af209b44,0.01868816465139389
69b53a4a,0.9993671178817749
4c085180,0.9217109084129333
608cea18,0.7062782049179077
f8bebbfd,0.12194029986858368
ae16855d,0.28436198830604553
dfc700b3,0.9988266229629517
e3bdd9ac,0.9964483976364136
87a8ea20,0.909194827079773
3c3da9aa,0.9977046251296997
76c882d6,0.001377719221636653
9e429645,0.906159520149231
7dc9c990,0.0006257831701077521
f38d53ef,0.2047737091779709
e1785b6e,0.9866349697113037
80c673fb,0.7336849570274353
a8b8c20b,0.7218629121780396
6a1ff150,0.9818547368049622
2f68d4fe,0.9929024577140808
c462ec65,0.9992879629135132
c374d5c4,0.988770604133606
d20769b3,0.9841469526290894
c467fe4d,0.9958245754241943
1356229e,0.7319689989089966
b1532127,0.09316053986549377
3777ee22,0.9871739745140076
4ba6023f,0.9905490875244141
08504ae6,0.0245777927339077
5e0b4cc5,0.008447343483567238
249a0c1f,0.9886088967323303
24b3497f,0.9998553991317749
9edcf494,0.031530387699604034
53297290,0.496231347322464
6d3a269e,0.9990708231925964
1b0d38fc,0.1780872792005539
02747427,0.8724656105041504
38867253,0.999321460723877
c392dbd0,0.9997974634170532
8939734c,0.0029922635294497013
097ba3af,0.00681047048419714
30f0f835,0.9877772331237793
bdab1bcf,0.99335777759552
1070a984,0.8930470943450928
c41b8a90,0.995268702507019
86a3b5cc,0.47389480471611023
d0a3719e,0.999225378036499
b1a8067b,0.09294531494379044
911bc6aa,0.988875150680542
67a2d0ac,0.6497948169708252
11447262,0.9603047370910645
12fd1375,0.5195690989494324
f2898538,0.9817391633987427
0e7355e2,0.47370272874832153
bc2c87c8,0.9988666772842407
94001156,0.24498756229877472
d5855224,0.651334285736084
a3c1a552,0.924156904220581
edcf54fa,0.9997216463088989
a28b90eb,0.5136589407920837
63cd028f,0.0006865914911031723
dbc79657,0.4250720739364624
bc856bf1,0.9829673767089844
c7e25a70,0.9997556209564209
9771b119,0.00013519643107429147
836db0d9,0.005676314700394869
f5685d3e,0.9739001989364624
bb04299d,0.9956320524215698
163a9d23,0.997970700263977
5283c614,0.0003969925455749035
2276d5d8,0.6592579483985901
ccb77e34,0.9997560977935791
d4a75bf3,0.5173567533493042
e15f46ea,0.9984188675880432
992a45ba,0.6129027009010315
056e7768,0.0035316781140863895
a1dc016b,0.8766329288482666
38db82cd,0.03081352636218071
3295f3ae,0.9440085887908936
a6ff3660,0.9993616342544556
5981b799,0.9458867907524109
2636d79d,0.35851436853408813
7a8521e2,0.002327390480786562
9b53021d,0.9798991680145264
0a37be18,0.9951393604278564
a8676e55,0.9989780187606812
3488b8fc,0.19914469122886658
b86d4006,0.8993095755577087
33888635,0.9993516206741333
aa9ca5f9,0.9960005283355713
08faf0f6,0.0043957894667983055
5320cd26,0.04257830232381821
2c57fdaa,0.9481520652770996
d467ce62,0.7612649202346802
888a568e,0.8376330137252808
88d6c838,0.9136447906494141
8f138517,0.997689962387085
e1108dc0,0.5296299457550049
9e9cd6c9,0.03752310201525688
ab893af4,0.6739374399185181
4d4b30ba,0.9663182497024536
7ce15e26,0.9687211513519287
dbc45500,0.00560026103630662
6a0cde3f,0.9870973825454712
2658014c,0.9339300394058228
08d20604,0.0037470015231519938
03c83dc9,0.6867929697036743
d741ccd1,0.5433761477470398
992d48b6,0.0012126900255680084
b1ea3253,0.9984512329101562
da379e69,0.5386033058166504
73b429af,0.9981595277786255
2aefe712,0.9974240064620972
1e3634f9,0.7014119029045105
069ee09e,0.7603538036346436
a7970f81,0.005209310445934534
23084d2e,0.10521544516086578
ac57710a,0.9997380971908569
02553267,0.30469274520874023
0971c6c7,0.9963101148605347
cdb7f1fe,0.9696041345596313
d3af3f60,0.9822150468826294
59daf44b,0.998012900352478
c2169934,0.9153100252151489
da03b56e,0.9801303148269653
474ea404,0.9999487400054932
f686cdc4,0.7191118597984314
f865b354,0.6790356636047363
106df554,0.9979356527328491
e5637171,0.9673290252685547
cba8985c,0.09482298791408539
cc09c9ce,0.4927918016910553
0b85b33f,0.7318126559257507
92f20625,0.7579575777053833
6b1379dd,0.8246169090270996
ed2b1df1,0.7882510423660278
325124e4,0.07431481033563614
7455c944,0.9651387929916382
fd68ccc1,0.5478450655937195
8df9100d,0.967355489730835
c406df9b,0.059009939432144165
4978870c,0.0013075416209176183
383f95d6,0.9977519512176514
aba96bbf,0.0005078325630165637
6bba66b4,0.9998033046722412
b86fa0c9,0.9407725930213928
a2abc369,0.9999693632125854
0b40c014,0.909095823764801
d45add48,0.5963999032974243
00193999,0.980339765548706
c2f1b710,0.5093891620635986
53750c72,0.09071922302246094
3137ef1d,0.6741975545883179
bc6b8e2a,0.5000213384628296
7cb546c6,0.9363043308258057
d59a2349,0.17267099022865295
04d04b9a,0.9971041083335876
05ac1343,0.03128231689333916
2917895f,0.0615629181265831
342a1d01,0.9874582290649414
78309e4b,0.9940228462219238
5c1a5aba,0.0520213283598423
fae57f79,0.8245497941970825
23821d71,0.6807671785354614
5780b19d,0.21715442836284637
11c67865,0.9903667569160461
8564f114,0.7930406332015991
ec7d0fdd,0.7797260284423828
9a0446b8,0.9992750883102417
5f5da69d,0.7758612632751465
7a11839b,0.6344172954559326
763c9bbf,0.022836150601506233
15a7b5c5,0.31398940086364746
e9c7e251,0.7246609926223755
2555c207,0.6106264591217041
ec8d9784,0.5323248505592346
08fd9d10,0.9555110335350037
9504ae29,0.19222766160964966
0b91a24d,0.9802301526069641
e62e6cfe,0.9787192344665527
5d1291bb,0.9993569254875183
b3c1f2e7,0.9822263717651367
c6a8db21,0.5342879891395569
f2c137fd,0.9980291128158569
b61e8155,0.9853551387786865
45b9ee35,0.38390567898750305
8fe9c49b,0.841667115688324
b98ceb09,0.06990073621273041
70c4a435,0.5001220703125
d953d111,0.9890155792236328
da7de86e,0.9762216806411743
519f8611,0.9969491958618164
75eefdc3,0.011110929772257805
62412092,0.9952087998390198
de8ec010,0.9807009100914001
ee6121f8,0.9991393089294434
412b66e0,0.32986384630203247
7405c131,0.5047000050544739
efff4306,0.999746561050415
5658d679,0.549156129360199
617f88fc,0.03654354438185692
a120100b,0.041082218289375305
0971369e,0.9986854195594788
83f7fe7b,0.6133882999420166
12437da1,0.03564099594950676
8e7f96a5,0.982778012752533
a08237de,0.0055045331828296185
a013bd6f,0.20635145902633667
c6fdd404,0.2324230819940567
317e2af4,0.5568060874938965
dd9878c0,0.9927235841751099
42e76a51,0.9998253583908081
022f77e3,0.9712409973144531
cada3682,0.9922423362731934
53074f1f,0.9963452816009521
e6c19679,0.3235047459602356
dfb69b8b,0.8072828650474548
e1572941,0.9621680974960327
8d549cd2,0.04690806195139885
6913594d,0.9998860359191895
6e528fd6,0.997991681098938
c8b037c7,0.0009114814456552267
c3b6c880,0.09793145954608917
9684ac04,0.00041879451600834727
6d974acc,0.9239746332168579
57b10462,0.7688906192779541
b2373298,0.0014403574168682098
8e946e10,0.9302762150764465
6acee7de,0.999746561050415
8ad7cc2f,0.007819048129022121
8e6e087e,0.31616848707199097
c3e46df5,0.4280027449131012
f6983f34,0.42730745673179626
8130a3aa,0.9797600507736206
0f11be03,0.1701122522354126
766073e1,0.8174166679382324
e67f6889,0.9989522695541382
148a0930,0.1826256513595581
b333ff97,0.5701672434806824
1c148a28,0.5487334132194519
ee0b02d7,0.9892855882644653
fa1c5f6d,0.9110989570617676
9b12ae1f,0.1360178291797638
3bb60b1b,0.9989527463912964
096e7594,0.9864391088485718
ac98996a,0.004319831728935242
1b7b9b9d,0.9961684942245483
61b2ac6f,0.9970911741256714
2bd414a8,0.4235151410102844
73d12826,0.6740000247955322
29f7ec33,0.35125282406806946
265f8aa8,0.9962079524993896
0d6be675,0.9965323209762573
a00ecdf6,0.9839117527008057
c414328a,0.4893414080142975
d47de87e,0.8149610757827759
376f984f,0.9732681512832642
12a35aa5,0.9633561372756958
8ecfd739,0.14504162967205048
2cbc30f4,0.9998589754104614
aa4bdf31,0.7674736380577087
69d18f51,0.6811190843582153
50cd4394,0.2329796701669693
bda732e1,0.9624320268630981
8e77e385,0.9995291233062744
49dfd51a,0.9951074123382568
b0a3e728,0.07503689080476761
518061ec,0.9999238848686218
bb306c8c,0.00010637694504112005
1b2cf099,0.04102213680744171
e7c405e4,0.829555869102478
1fc79c9d,0.9981353282928467
3427cd60,0.996504545211792
8fc604cd,0.9973084926605225
0981acfd,0.00151204620487988
512e9c5c,0.9994074106216431
ae9f2426,0.0019314165692776442
a8cd44c8,0.6718190908432007
acac91c3,0.9993487000465393
35988937,0.9935380220413208
2a2dd539,0.9969341158866882
3f971e0a,0.00264095701277256
7e09131c,0.9279548525810242
82726c59,0.5455353856086731
ec4c3dbd,0.5827502608299255
2a851255,0.021783288568258286
2cebdab4,0.9982341527938843
013b617b,0.5753672122955322
21a8603a,0.995392382144928
fe2f2579,0.9774957299232483
df069a3d,0.9239175915718079
595f7f57,0.9998950958251953
081bdb0a,0.002298478502780199
6f8e7b3a,0.9997686743736267
d1824fe1,0.05536888539791107
3ddc6778,0.9986779689788818
57e4244d,0.9979868531227112
18e2e176,0.5006424188613892
7394cdbc,0.9918549656867981
19821b41,0.5170409679412842
12e9563c,0.9983615279197693
b96c9ed9,0.9244674444198608
096d9c1b,0.9412864446640015
97454a30,0.9997845888137817
43b6c5d3,0.9686222672462463
2c58bcc5,0.4808351397514343
0c71dc02,0.9790064692497253
f7cd79b0,0.9946572780609131
922ec513,0.18245261907577515
561b6b2c,0.9986201524734497
32913f04,0.9270595908164978
77aad507,0.001928121317178011
d62d5a9c,0.9975706338882446
be70bb3d,0.9287441372871399
84920252,0.5375967025756836
b9623d93,0.9962071180343628
ba925eca,0.021730318665504456
181ecadf,0.6242052316665649
6fbcc9e2,0.48648694157600403
57d5b182,0.1288577914237976
d3013a36,0.9867901802062988
21cafb54,0.08621512353420258
d1a6cc74,0.001511625130660832
c4017d47,0.009033593349158764
22e05854,0.008232210762798786
7eb53ec8,0.9885632991790771
c77a806d,0.9990096092224121
c114c951,0.9839502573013306
71495521,0.8998578786849976
98bb1260,0.35603898763656616
546ec108,0.9936953783035278
78f39102,0.04290877655148506
26b6379a,0.9998010396957397
8cb14c23,0.7754741907119751
75892ee1,0.8723466396331787
3d31d65f,0.9236780405044556
30784a7a,0.7079524397850037
efba2a23,0.9991585612297058
9fcb2c5a,0.026727775111794472
9910ee7e,0.7145914435386658
dc97b587,0.6782875061035156
7732ca72,0.5573133230209351
c4bac1f1,0.4969688057899475
a80ddf30,0.007682347670197487
fe79c536,0.9403513669967651
84e34259,0.9993896484375
7db3b563,0.92020583152771
5e946e6e,0.8939961194992065
76881bf4,0.7151166796684265
7c606237,0.989648699760437
7aa06d7d,0.7734403610229492
0d035cbc,0.9977366924285889
0838e69f,0.6711815595626831
f6715e39,0.9984033107757568
499004bb,0.5121603608131409
4cefc9ec,0.016011832281947136
ded95f0a,0.9611861109733582
073112c9,0.9985125064849854
96cb4df4,0.1414150595664978
0962de0b,0.9962598085403442
